userid	education	region	hhsz	age	income	child	race	country	domain	date	qty	price
13646592	2	2	2	9	3	0	1	0	barnesandnoble.com	20071214	1	5.39
13646592	2	2	2	9	3	0	1	0	barnesandnoble.com	20071214	1	5.39
13735912	99	4	3	11	5	0	1	0	amazon.com	20071214	1	2.49
13736989	2	3	3	6	5	1	1	0	amazon.com	20071214	1	10.17
13831768	99	3	2	7	7	0	1	0	amazon.com	20071214	1	6.95
13995376	99	3	3	5	5	1	1	1	amazon.com	20071214	1	12.24
14020086	99	4	3	11	6	1	1	0	amazon.com	20071214	1	15.56
14020086	99	4	3	11	6	1	1	0	amazon.com	20071214	1	22.44
14020086	99	4	3	11	6	1	1	0	amazon.com	20071214	1	32.97
14051859	99	1	4	4	3	1	1	0	amazon.com	20071214	1	10.19
14051859	99	1	4	4	3	1	1	0	amazon.com	20071214	1	10.19
14051859	99	1	4	4	3	1	1	0	amazon.com	20071214	1	10.19
14086128	99	3	5	6	4	1	1	0	barnesandnoble.com	20071214	1	3
14086128	99	3	5	6	4	1	1	0	barnesandnoble.com	20071214	1	14.95
14099812	99	1	4	1	1	0	1	0	amazon.com	20071214	1	52
14099812	99	1	4	1	1	0	1	0	amazon.com	20071214	1	6.93
14099812	99	1	4	1	1	0	1	0	amazon.com	20071214	1	72.88
14099812	99	1	4	1	1	0	1	0	amazon.com	20071214	1	2.45
14099812	99	1	4	1	1	0	1	0	amazon.com	20071214	1	22
14158057	4	2	6	10	4	1	1	0	amazon.com	20071214	1	11.55
14158057	4	2	6	10	4	1	1	0	amazon.com	20071214	1	15.63
14158057	4	2	6	10	4	1	1	0	amazon.com	20071214	1	11.53
14158057	4	2	6	10	4	1	1	0	amazon.com	20071214	1	11.53
14298487	99	4	2	11	6	0	1	0	amazon.com	20071214	1	10.98
14301111	99	1	2	6	7	1	1	0	barnesandnoble.com	20071214	1	6.99
14301111	99	1	2	6	7	1	1	0	barnesandnoble.com	20071214	1	2.99
14301111	99	1	2	6	7	1	1	0	barnesandnoble.com	20071214	1	6.99
14301111	99	1	2	6	7	1	1	0	barnesandnoble.com	20071214	1	6.99
14301111	99	1	2	6	7	1	1	0	barnesandnoble.com	20071214	1	6.99
14301111	99	1	2	6	7	1	1	0	barnesandnoble.com	20071214	2	13.98
14301111	99	1	2	6	7	1	1	0	barnesandnoble.com	20071214	1	6.99
14301111	99	1	2	6	7	1	1	0	barnesandnoble.com	20071214	1	4.99
14339066	99	1	2	7	5	1	1	0	amazon.com	20071214	1	14.27
14339066	99	1	2	7	5	1	1	0	amazon.com	20071214	1	11.16
14339066	99	1	2	7	5	1	1	0	amazon.com	20071214	1	10.88
14339066	99	1	2	7	5	1	1	0	amazon.com	20071214	1	8.97
14339066	99	1	2	7	5	1	1	0	amazon.com	20071214	1	13.17
14339066	99	1	2	7	5	1	1	0	amazon.com	20071214	1	8.99
14339066	99	1	2	7	5	1	1	0	amazon.com	20071214	1	8.37
14356563	99	4	4	7	5	1	1	0	amazon.com	20071214	1	10.69
14367385	99	1	2	11	6	0	1	0	amazon.com	20071214	1	7.96
14371777	99	1	6	6	5	1	1	0	amazon.com	20071214	1	3
14409877	99	1	2	7	4	0	1	1	barnesandnoble.com	20071214	1	10.5
14409877	99	1	2	7	4	0	1	1	barnesandnoble.com	20071214	1	9.96
14411875	99	4	2	5	6	0	1	0	amazon.com	20071214	1	10.2
14411875	99	4	2	5	6	0	1	0	amazon.com	20071214	1	10.2
14421038	99	4	4	8	7	1	3	0	barnesandnoble.com	20071214	1	8.95
14421038	99	4	4	8	7	1	3	0	barnesandnoble.com	20071214	1	6.46
14427662	99	1	5	8	7	1	1	0	amazon.com	20071214	1	10.4
14427662	99	1	5	8	7	1	1	0	amazon.com	20071214	1	19.77
14431875	99	3	2	11	5	0	1	0	amazon.com	20071214	1	9.95
14483167	99	4	6	8	5	1	2	0	amazon.com	20071214	1	9.5
14483167	99	4	6	8	5	1	2	0	amazon.com	20071214	1	10
14508210	99	4	4	8	6	1	1	0	amazon.com	20071214	2	27.18
14509839	99	2	4	5	5	1	1	0	amazon.com	20071214	3	53.37
14550326	99	1	5	7	6	1	1	0	amazon.com	20071214	1	7.99
14550326	99	1	5	7	6	1	1	0	amazon.com	20071214	1	7.99
14550326	99	1	5	7	6	1	1	0	amazon.com	20071214	1	7.99
14550326	99	1	5	7	6	1	1	0	amazon.com	20071214	1	7.99
14601911	99	4	4	11	1	1	1	0	amazon.com	20071214	1	14.27
14601911	99	4	4	11	1	1	1	0	amazon.com	20071214	1	17.37
14601911	99	4	4	11	1	1	1	0	amazon.com	20071214	1	19.77
14601911	99	4	4	11	1	1	1	0	amazon.com	20071214	1	14.27
14622204	99	2	2	5	1	0	1	0	amazon.com	20071214	1	7.99
14630596	99	1	3	10	4	1	1	0	barnesandnoble.com	20071214	2	35.9
14630596	99	1	3	10	4	1	1	0	barnesandnoble.com	20071214	1	10.05
14631285	99	3	2	6	5	1	1	0	amazon.com	20071214	1	16.32
14631288	99	3	3	6	2	1	1	0	amazon.com	20071214	1	1
14631288	99	3	3	6	2	1	1	0	amazon.com	20071214	1	12.74
14635215	99	2	3	8	4	1	1	0	amazon.com	20071214	4	51.92
14668330	99	4	3	6	7	1	1	0	amazon.com	20071214	1	10
14669742	99	2	2	9	6	0	1	0	amazon.com	20071214	1	21.45
14669742	99	2	2	9	6	0	1	0	amazon.com	20071214	1	13.6
14674981	99	3	4	9	7	0	1	1	barnesandnoble.com	20071214	1	13
14736058	99	4	3	9	7	1	1	1	amazon.com	20071214	1	6.99
14736058	99	4	3	9	7	1	1	1	amazon.com	20071214	1	5
14775413	99	2	2	8	5	0	1	0	barnesandnoble.com	20071214	1	2.49
14777748	99	2	3	3	1	0	1	0	barnesandnoble.com	20071214	1	39.95
14802250	5	4	3	6	5	1	1	0	amazon.com	20071214	1	29.99
14829347	99	1	2	8	5	1	1	0	amazon.com	20071214	1	13.59
14829347	99	1	2	8	5	1	1	0	amazon.com	20071214	1	15.62
14856817	99	1	2	6	4	1	1	0	barnesandnoble.com	20071214	1	8
14856817	99	1	2	6	4	1	1	0	barnesandnoble.com	20071214	1	14.95
14856817	99	1	2	6	4	1	1	0	barnesandnoble.com	20071214	1	7.99
14911391	99	2	3	5	2	1	1	0	amazon.com	20071214	1	3
14990284	99	1	3	8	6	1	1	0	amazon.com	20071214	1	4.98
14990284	99	1	3	8	6	1	1	0	amazon.com	20071214	1	5.99
15028427	99	2	2	8	4	1	1	0	amazon.com	20071214	1	23.95
15035368	4	1	4	11	7	1	1	0	amazon.com	20071214	1	9.75
15035368	4	1	4	11	7	1	1	0	amazon.com	20071214	1	11.25
15068289	1	3	4	6	5	1	1	0	amazon.com	20071214	1	6.99
15231342	99	2	2	6	5	0	1	0	amazon.com	20071214	1	8.18
15231342	99	2	2	6	5	0	1	0	amazon.com	20071214	1	3.74
15357130	4	1	2	7	7	0	3	0	amazon.com	20071214	1	9.99
15357130	4	1	2	7	7	0	3	0	amazon.com	20071214	1	9.99
15357130	4	1	2	7	7	0	3	0	amazon.com	20071214	1	9.95
15357130	4	1	2	7	7	0	3	0	amazon.com	20071214	1	9.95
15357130	4	1	2	7	7	0	3	0	amazon.com	20071214	1	9.99
15357130	4	1	2	7	7	0	3	0	amazon.com	20071214	1	9.95
15357130	4	1	2	7	7	0	3	0	amazon.com	20071214	1	9.95
15397137	1	2	2	11	5	0	1	0	amazon.com	20071214	1	13.18
15397137	1	2	2	11	5	0	1	0	amazon.com	20071214	1	19.77
15397137	1	2	2	11	5	0	1	0	amazon.com	20071214	1	4.94
15397137	1	2	2	11	5	0	1	0	amazon.com	20071214	1	1.48
15534080	99	2	4	6	7	1	1	0	amazon.com	20071214	1	13.25
15540015	4	2	5	3	5	1	1	0	amazon.com	20071214	1	6.49
15540015	4	2	5	3	5	1	1	0	amazon.com	20071214	1	6.99
15572784	99	1	4	4	6	1	1	0	amazon.com	20071214	1	13.98
15578090	99	3	5	8	7	1	1	0	amazon.com	20071214	1	2.13
15578090	99	3	5	8	7	1	1	0	amazon.com	20071214	3	49.41
15578090	99	3	5	8	7	1	1	0	amazon.com	20071214	1	16.19
15578090	99	3	5	8	7	1	1	0	amazon.com	20071214	1	35.99
15586677	4	1	4	4	5	1	1	1	amazon.com	20071214	1	40.95
15674889	2	1	5	6	6	1	1	0	barnesandnoble.com	20071214	1	7.99
15702107	99	2	2	6	1	0	1	0	amazon.com	20071214	1	7.99
15702107	99	2	2	6	1	0	1	0	amazon.com	20071214	1	7.99
15702107	99	2	2	6	1	0	1	0	amazon.com	20071214	1	7.99
15702107	99	2	2	6	1	0	1	0	amazon.com	20071214	1	9.95
15702107	99	2	2	6	1	0	1	0	amazon.com	20071214	2	27.14
15702107	99	2	2	6	1	0	1	0	amazon.com	20071214	1	9.95
10542033	99	1	3	10	5	1	1	0	amazon.com	20071215	1	10.85
10679484	99	3	4	8	5	1	1	0	amazon.com	20071215	1	15.48
10709826	99	1	3	6	7	1	1	0	amazon.com	20071215	1	13.57
10766609	99	1	5	5	7	1	1	0	amazon.com	20071215	1	8.42
10766609	99	1	5	5	7	1	1	0	amazon.com	20071215	1	11.16
10766609	99	1	5	5	7	1	1	0	amazon.com	20071215	1	20.99
10766609	99	1	5	5	7	1	1	0	amazon.com	20071215	1	6.99
10766609	99	1	5	5	7	1	1	0	amazon.com	20071215	1	29.7
11451225	4	2	4	4	3	1	1	0	amazon.com	20071215	1	3.75
11927939	99	2	2	5	7	1	1	0	amazon.com	20071215	1	10.85
11927939	99	2	2	5	7	1	1	0	amazon.com	20071215	1	3
11927939	99	2	2	5	7	1	1	0	amazon.com	20071215	1	6.99
11927939	99	2	2	5	7	1	1	0	amazon.com	20071215	1	4.33
11927939	99	2	2	5	7	1	1	0	amazon.com	20071215	1	13.99
12086484	99	2	3	10	6	1	1	0	amazon.com	20071215	1	49.95
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.99
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.99
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.99
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.99
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.99
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.5
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	10.17
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.99
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.99
12160042	99	4	2	8	4	1	1	0	amazon.com	20071215	1	7.99
12450149	99	3	1	3	5	0	1	0	amazon.com	20071215	1	10.17
12450149	99	3	1	3	5	0	1	0	amazon.com	20071215	1	13.57
12450149	99	3	1	3	5	0	1	0	amazon.com	20071215	1	29.99
12467061	99	1	3	8	5	1	1	1	amazon.com	20071215	1	26.37
12731370	4	2	2	5	4	0	1	0	amazon.com	20071215	1	12.23
12806203	99	1	4	10	5	1	1	0	barnesandnoble.com	20071215	1	12.6
12806203	99	1	4	10	5	1	1	0	barnesandnoble.com	20071215	1	11.86
12910757	99	1	2	11	7	0	1	0	amazon.com	20071215	1	16.5
12936591	99	4	4	9	6	1	1	0	amazon.com	20071215	1	8.76
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	3
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	5
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	1.75
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	0.01
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	0.01
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	0.01
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	0.01
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	9.87
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	13.99
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	0.01
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	0.01
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	0.96
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	2.59
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	2.95
12997032	4	4	2	5	7	1	1	0	amazon.com	20071215	1	5.45
13041407	1	3	1	4	1	0	2	0	amazon.com	20071215	1	0.5
13041407	1	3	1	4	1	0	2	0	amazon.com	20071215	1	2.8
13041407	1	3	1	4	1	0	2	0	amazon.com	20071215	1	16.19
13063508	5	4	4	7	4	1	1	1	barnesandnoble.com	20071215	1	18.16
13063508	5	4	4	7	4	1	1	1	barnesandnoble.com	20071215	1	13.29
13063508	5	4	4	7	4	1	1	1	barnesandnoble.com	20071215	1	6.99
13063508	5	4	4	7	4	1	1	1	barnesandnoble.com	20071215	1	6.99
13114634	2	3	2	5	5	0	1	0	amazon.com	20071215	1	19
13114634	2	3	2	5	5	0	1	0	amazon.com	20071215	1	10.88
13237328	99	3	3	7	6	1	1	0	amazon.com	20071215	1	78.74
13343485	4	4	3	10	5	1	1	1	amazon.com	20071215	2	49.98
13343485	4	4	3	10	5	1	1	1	amazon.com	20071215	1	16.5
13343485	4	4	3	10	5	1	1	1	amazon.com	20071215	1	14.97
13398010	99	4	3	8	3	1	1	1	amazon.com	20071215	1	4.99
13398010	99	4	3	8	3	1	1	1	amazon.com	20071215	1	4.98
13414576	99	3	4	10	7	1	1	0	amazon.com	20071215	1	18.98
13443721	99	4	3	10	7	1	1	1	amazon.com	20071215	1	10.85
13443721	99	4	3	10	7	1	1	1	amazon.com	20071215	1	12.21
13443721	99	4	3	10	7	1	1	1	amazon.com	20071215	1	7.21
13455027	2	1	2	11	2	0	1	0	amazon.com	20071215	1	31.5
13493360	2	4	2	5	7	0	3	0	amazon.com	20071215	1	10.36
13493360	2	4	2	5	7	0	3	0	amazon.com	20071215	1	10.39
13536593	99	1	2	10	5	1	1	1	amazon.com	20071215	1	16.47
13628313	2	3	1	5	5	0	1	1	amazon.com	20071215	1	12.74
13772085	99	1	1	5	3	0	1	0	amazon.com	20071215	1	15.61
13906685	1	2	4	6	7	1	1	0	amazon.com	20071215	1	14.97
13906685	1	2	4	6	7	1	1	0	amazon.com	20071215	1	15
14211821	99	2	3	6	7	0	1	0	amazon.com	20071215	1	13.17
14211821	99	2	3	6	7	0	1	0	amazon.com	20071215	1	15.6
14294636	99	3	2	11	1	0	1	0	amazon.com	20071215	1	55.55
14294636	99	3	2	11	1	0	1	0	amazon.com	20071215	1	53.07
14294636	99	3	2	11	1	0	1	0	amazon.com	20071215	1	9.5
14321053	99	4	2	5	4	0	1	0	amazon.com	20071215	1	6.97
14321053	99	4	2	5	4	0	1	0	amazon.com	20071215	1	10.17
14321053	99	4	2	5	4	0	1	0	amazon.com	20071215	1	12.95
14321053	99	4	2	5	4	0	1	0	amazon.com	20071215	1	10.36
14332858	99	4	4	8	4	1	1	1	amazon.com	20071215	3	49.41
14332858	99	4	4	8	4	1	1	1	amazon.com	20071215	2	19.98
14332858	99	4	4	8	4	1	1	1	amazon.com	20071215	2	22.08
14358976	2	2	4	7	7	1	1	0	amazon.com	20071215	1	0.39
14409441	99	1	2	9	5	1	1	0	amazon.com	20071215	1	11.39
14421398	99	3	3	11	3	1	1	0	amazon.com	20071215	1	13.2
14431275	99	4	2	11	1	0	1	0	amazon.com	20071215	1	32.97
14473389	99	2	6	7	7	1	1	0	amazon.com	20071215	1	2.06
14542795	99	4	4	5	6	1	1	1	amazon.com	20071215	1	16.17
14542795	99	4	4	5	6	1	1	1	amazon.com	20071215	1	13.17
14543510	99	3	2	7	7	1	1	0	amazon.com	20071215	1	15.95
14543510	99	3	2	7	7	1	1	0	amazon.com	20071215	2	25.38
14543510	99	3	2	7	7	1	1	0	amazon.com	20071215	1	11.37
14561320	99	4	5	10	6	1	1	0	barnesandnoble.com	20071215	1	12.6
14581368	99	1	1	3	5	0	2	0	amazon.com	20071215	1	26.5
14581368	99	1	1	3	5	0	2	0	amazon.com	20071215	1	30.8
14623784	99	1	2	8	3	0	1	1	amazon.com	20071215	1	11.2
14623784	99	1	2	8	3	0	1	1	amazon.com	20071215	1	18.45
14623784	99	1	2	8	3	0	1	1	amazon.com	20071215	1	16.47
14624790	99	1	3	6	7	1	1	0	amazon.com	20071215	1	19.98
14628420	99	1	2	9	7	0	1	0	amazon.com	20071215	1	14.06
14628420	99	1	2	9	7	0	1	0	amazon.com	20071215	1	11.21
14683422	99	4	2	4	1	1	1	0	barnesandnoble.com	20071215	5	34.95
14791402	99	3	6	8	7	1	1	0	amazon.com	20071215	1	0.01
14791402	99	3	6	8	7	1	1	0	amazon.com	20071215	1	7.99
14816504	2	2	4	8	5	1	1	0	amazon.com	20071215	1	20.57
14840887	99	4	3	9	7	1	1	0	amazon.com	20071215	1	23.1
14840887	99	4	3	9	7	1	1	0	amazon.com	20071215	1	19.77
14840887	99	4	3	9	7	1	1	0	amazon.com	20071215	1	26.4
14993698	99	2	5	9	7	1	1	0	amazon.com	20071215	1	7.95
15019752	2	3	2	4	3	0	1	0	amazon.com	20071215	1	17.82
15019752	2	3	2	4	3	0	1	0	amazon.com	20071215	1	16.17
15019752	2	3	2	4	3	0	1	0	amazon.com	20071215	1	16.17
15036069	99	1	5	10	5	1	1	0	amazon.com	20071215	1	15.61
15060667	99	4	3	10	7	1	3	0	amazon.com	20071215	1	11.19
15060667	99	4	3	10	7	1	3	0	amazon.com	20071215	1	7.5
15083655	99	3	2	9	6	1	2	0	amazon.com	20071215	1	23.94
15096020	99	2	5	9	7	1	1	1	amazon.com	20071215	1	10.85
15096020	99	2	5	9	7	1	1	1	amazon.com	20071215	1	12.21
15096020	99	2	5	9	7	1	1	1	amazon.com	20071215	1	10.2
15199679	99	3	3	8	7	1	1	0	amazon.com	20071215	1	29.95
15257988	99	3	5	11	1	1	1	0	amazon.com	20071215	1	17.96
15299331	99	3	2	8	5	0	1	0	amazon.com	20071215	1	16.47
15299331	99	3	2	8	5	0	1	0	amazon.com	20071215	1	12.92
15299331	99	3	2	8	5	0	1	0	amazon.com	20071215	1	16.47
15475293	99	3	5	6	5	1	1	0	amazon.com	20071215	1	8.99
15475293	99	3	5	6	5	1	1	0	amazon.com	20071215	1	4.99
15475293	99	3	5	6	5	1	1	0	amazon.com	20071215	2	9.98
15475293	99	3	5	6	5	1	1	0	amazon.com	20071215	1	6.99
15496302	2	2	2	6	6	0	1	0	amazon.com	20071215	1	6.14
15556844	4	4	3	9	7	1	3	0	amazon.com	20071215	1	16.77
15638333	4	2	3	6	6	1	1	0	amazon.com	20071215	1	18.21
15649505	4	2	3	7	6	1	1	0	amazon.com	20071215	1	34.16
15649505	4	2	3	7	6	1	1	0	amazon.com	20071215	1	18.21
15668912	99	2	2	8	3	0	1	0	amazon.com	20071215	1	0.01
15681831	2	3	2	9	4	0	1	0	barnesandnoble.com	20071215	1	5.84
6365661	5	1	2	11	7	0	1	0	amazon.com	20071216	1	2.23
6365661	5	1	2	11	7	0	1	0	amazon.com	20071216	1	11.53
6365661	5	1	2	11	7	0	1	0	amazon.com	20071216	1	16.32
8147707	4	2	3	4	3	1	1	0	amazon.com	20071216	1	23.1
9564436	99	2	2	4	5	0	1	0	amazon.com	20071216	1	11.19
10490921	99	1	2	8	4	0	1	0	barnesandnoble.com	20071216	1	11.69
10490921	99	1	2	8	4	0	1	0	barnesandnoble.com	20071216	1	11.65
10526123	99	3	2	9	5	0	1	1	barnesandnoble.com	20071216	1	20.77
10526123	99	3	2	9	5	0	1	1	barnesandnoble.com	20071216	1	14.4
10526123	99	3	2	9	5	0	1	1	barnesandnoble.com	20071216	1	10.7
10526123	99	3	2	9	5	0	1	1	barnesandnoble.com	20071216	1	15.3
11399414	99	3	3	8	7	1	1	0	amazon.com	20071216	1	12.04
11399414	99	3	3	8	7	1	1	0	amazon.com	20071216	1	15.16
11399414	99	3	3	8	7	1	1	0	amazon.com	20071216	1	65.8
11399414	99	3	3	8	7	1	1	0	amazon.com	20071216	1	40.3
11399414	99	3	3	8	7	1	1	0	amazon.com	20071216	1	83.74
11399414	99	3	3	8	7	1	1	0	amazon.com	20071216	1	24.95
11399414	99	3	3	8	7	1	1	0	amazon.com	20071216	1	37.19
11399414	99	3	3	8	7	1	1	0	amazon.com	20071216	1	38.7
11605227	2	3	5	7	5	1	1	1	amazon.com	20071216	2	12
11605227	2	3	5	7	5	1	1	1	amazon.com	20071216	1	7.95
11605227	2	3	5	7	5	1	1	1	amazon.com	20071216	1	7.95
12152210	99	2	1	3	6	0	1	0	barnesandnoble.com	20071216	1	7.99
12152210	99	2	1	3	6	0	1	0	barnesandnoble.com	20071216	1	7.84
12290421	4	1	4	6	5	1	1	1	barnesandnoble.com	20071216	1	1.99
12290421	4	1	4	6	5	1	1	1	barnesandnoble.com	20071216	1	11.69
12290421	4	1	4	6	5	1	1	1	barnesandnoble.com	20071216	1	15.89
12290421	4	1	4	6	5	1	1	1	barnesandnoble.com	20071216	1	16.2
12290421	4	1	4	6	5	1	1	1	barnesandnoble.com	20071216	1	20.47
12525089	99	4	4	7	7	1	1	1	amazon.com	20071216	1	11.55
12568424	99	4	1	4	4	0	1	0	amazon.com	20071216	1	29.95
12658190	99	1	3	11	7	1	1	0	amazon.com	20071216	1	11.27
12767174	99	3	2	7	3	1	1	0	barnesandnoble.com	20071216	1	17.95
12767174	99	3	2	7	3	1	1	0	barnesandnoble.com	20071216	1	11.51
12967559	99	3	6	9	4	1	1	0	amazon.com	20071216	1	5.95
12967559	99	3	6	9	4	1	1	0	amazon.com	20071216	1	5.95
12967559	99	3	6	9	4	1	1	0	amazon.com	20071216	1	17.13
12989163	99	4	4	8	7	1	1	0	barnesandnoble.com	20071216	1	1.99
12989163	99	4	4	8	7	1	1	0	barnesandnoble.com	20071216	1	2.42
12989163	99	4	4	8	7	1	1	0	barnesandnoble.com	20071216	1	11
13063610	99	3	3	9	6	1	1	0	barnesandnoble.com	20071216	1	15.36
13063610	99	3	3	9	6	1	1	0	barnesandnoble.com	20071216	1	30
13127827	99	3	4	9	5	1	1	0	barnesandnoble.com	20071216	1	28.8
13127827	99	3	4	9	5	1	1	0	barnesandnoble.com	20071216	1	44.62
13147631	2	2	2	5	4	0	1	0	amazon.com	20071216	1	10.39
13147631	2	2	2	5	4	0	1	0	amazon.com	20071216	1	30.39
13165993	99	3	3	6	5	1	1	0	amazon.com	20071216	1	8.5
13165993	99	3	3	6	5	1	1	0	amazon.com	20071216	1	4
13379656	99	4	3	11	6	1	1	1	amazon.com	20071216	1	19.95
13379656	99	4	3	11	6	1	1	1	amazon.com	20071216	1	28.93
13508702	1	3	2	8	4	1	1	0	barnesandnoble.com	20071216	1	17.5
13601894	4	2	3	9	5	1	1	0	amazon.com	20071216	1	16.31
13601894	4	2	3	9	5	1	1	0	amazon.com	20071216	1	14.99
13629723	99	4	6	6	7	1	1	0	barnesandnoble.com	20071216	1	17.97
13655172	99	2	3	7	7	1	1	0	amazon.com	20071216	1	13.59
13744478	99	3	2	9	7	0	1	0	amazon.com	20071216	1	11.89
13744478	99	3	2	9	7	0	1	0	amazon.com	20071216	1	11.89
13744478	99	3	2	9	7	0	1	0	amazon.com	20071216	1	11.19
13748438	1	4	3	9	5	1	1	0	amazon.com	20071216	1	10.58
13788838	99	4	4	11	6	0	1	0	amazon.com	20071216	1	13.57
14023494	4	2	3	4	6	1	1	0	amazon.com	20071216	1	7
14023494	4	2	3	4	6	1	1	0	amazon.com	20071216	2	15.98
14023494	4	2	3	4	6	1	1	0	amazon.com	20071216	1	6.99
14187367	99	3	4	11	7	1	1	1	amazon.com	20071216	1	10.17
14187367	99	3	4	11	7	1	1	1	amazon.com	20071216	2	17.9
14187367	99	3	4	11	7	1	1	1	amazon.com	20071216	1	18.96
14187367	99	3	4	11	7	1	1	1	amazon.com	20071216	1	15.64
14187367	99	3	4	11	7	1	1	1	amazon.com	20071216	2	22.32
14206670	99	3	3	10	7	1	1	0	amazon.com	20071216	1	13.49
14206670	99	3	3	10	7	1	1	0	amazon.com	20071216	1	11.19
14206670	99	3	3	10	7	1	1	0	amazon.com	20071216	1	10.19
14206670	99	3	3	10	7	1	1	0	amazon.com	20071216	3	34.65
14231178	99	2	6	7	7	1	1	0	amazon.com	20071216	1	2.74
14231178	99	2	6	7	7	1	1	0	amazon.com	20071216	1	9.99
14231178	99	2	6	7	7	1	1	0	amazon.com	20071216	1	3.82
14231178	99	2	6	7	7	1	1	0	amazon.com	20071216	1	7.83
14323480	99	2	3	7	6	1	1	0	amazon.com	20071216	1	14.97
14323480	99	2	3	7	6	1	1	0	amazon.com	20071216	1	19.95
14323480	99	2	3	7	6	1	1	0	amazon.com	20071216	1	29.64
14323480	99	2	3	7	6	1	1	0	amazon.com	20071216	1	19.95
14323480	99	2	3	7	6	1	1	0	amazon.com	20071216	1	19.95
14343848	99	4	6	8	6	1	1	0	barnesandnoble.com	20071216	1	13.5
14343848	99	4	6	8	6	1	1	0	barnesandnoble.com	20071216	1	14.95
14343848	99	4	6	8	6	1	1	0	barnesandnoble.com	20071216	1	24.95
14343848	99	4	6	8	6	1	1	0	barnesandnoble.com	20071216	1	18.95
14372284	99	2	2	6	1	0	1	0	amazon.com	20071216	1	10.88
14380593	99	1	2	7	1	0	1	0	amazon.com	20071216	1	4.07
14380593	99	1	2	7	1	0	1	0	amazon.com	20071216	1	29.99
14415049	99	2	4	9	7	0	1	0	barnesandnoble.com	20071216	1	13.62
14415049	99	2	4	9	7	0	1	0	barnesandnoble.com	20071216	1	16.38
14426103	99	2	3	8	5	1	1	0	amazon.com	20071216	2	16
14426103	99	2	3	8	5	1	1	0	amazon.com	20071216	1	13.57
14426103	99	2	3	8	5	1	1	0	amazon.com	20071216	1	20
14426103	99	2	3	8	5	1	1	0	amazon.com	20071216	1	11.55
14426103	99	2	3	8	5	1	1	0	amazon.com	20071216	1	11.53
14426103	99	2	3	8	5	1	1	0	amazon.com	20071216	1	12.89
14426103	99	2	3	8	5	1	1	0	amazon.com	20071216	1	11.55
14428629	99	1	4	5	5	1	1	0	barnesandnoble.com	20071216	1	14.35
14428629	99	1	4	5	5	1	1	0	barnesandnoble.com	20071216	1	16.21
14430582	99	2	2	4	1	0	1	0	amazon.com	20071216	1	23.1
14544983	99	3	3	9	5	1	1	0	barnesandnoble.com	20071216	1	7
14544983	99	3	3	9	5	1	1	0	barnesandnoble.com	20071216	1	31.5
14562779	99	3	4	8	6	1	1	0	amazon.com	20071216	1	12.21
14562779	99	3	4	8	6	1	1	0	amazon.com	20071216	1	11.53
14562779	99	3	4	8	6	1	1	0	amazon.com	20071216	1	11.53
14562779	99	3	4	8	6	1	1	0	amazon.com	20071216	1	11.53
14562779	99	3	4	8	6	1	1	0	amazon.com	20071216	1	11.53
14562779	99	3	4	8	6	1	1	0	amazon.com	20071216	1	11.53
14577842	4	4	3	11	7	1	1	1	amazon.com	20071216	1	6.99
14629869	99	1	4	5	7	1	1	0	amazon.com	20071216	1	9.95
14637797	5	1	4	10	4	1	1	0	amazon.com	20071216	1	9.95
14659304	99	1	4	7	7	1	1	0	amazon.com	20071216	1	6.95
14659304	99	1	4	7	7	1	1	0	amazon.com	20071216	1	12.21
14659304	99	1	4	7	7	1	1	0	amazon.com	20071216	1	11.55
14659304	99	1	4	7	7	1	1	0	amazon.com	20071216	1	9.37
14659304	99	1	4	7	7	1	1	0	amazon.com	20071216	1	3.99
14666843	99	1	4	9	7	1	1	0	amazon.com	20071216	1	9.56
14785759	99	3	2	8	5	0	1	0	amazon.com	20071216	1	13.57
14785759	99	3	2	8	5	0	1	0	amazon.com	20071216	1	3.99
14785759	99	3	2	8	5	0	1	0	amazon.com	20071216	1	3.99
